Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44218038,6.338977892,8.801587695,11.82270633,,37.45698745,35.08817596,26.64285847,34.20559631,35.13761598,31.45769231,46.30161042,27.9331116,25.15534274,35.90977382,45.16681828,33.60864786,49.35064126,46.51573076,32.54980382,27.92945111,,
Rwanda,RWA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75182991,1.822246121,4.787707713,2.986354866,,2.683459769,23.81276009,4.28632872,3.811884855,3.557374402,3.340700755,4.611732963,4.002407564,16.56790339,8.450774561,6.430339504,10.15437777,6.840991375,12.34151698,15.44184638,12.18907045,,
Rwanda,RWA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900889719,4.940752186,3.845471933,
Rwanda,RWA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035048581,0.524656168,2.539347052,0.73780705,1.203760261,0.401948069,0.707150105,0.441454967,0.886767065,0.602310315,0.48580695,0.231438385,0.477914534,1.124183162,0.813325582,0.997568243,,
Rwanda,RWA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178411158,0.129846471,,0.001946007,,0.00711314,0,0,0.020710964,0.012688031,0.004162396,0.010773229,0.239934258,0.046689726,0.068530512,0.031789266,0.024070449,0.109696457,0.198314947,0.149817292,0.089409945,,
Rwanda,RWA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29475997,54.49190985,70.96896931,83.00668102,,56.65537582,0.108463127,61.42839286,58.86476885,56.60640834,61.31988594,44.51811139,66.31717716,49.78815856,52.55085734,43.67187212,51.17234879,37.96409471,36.86674912,48.05315933,56.20150089,,
Rwanda,RWA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.92911751,14.77156362,7.21316984,2.182198935,,3.197060249,5.258779737,7.642422302,2.758571997,4.685912328,3.877516633,4.557630736,1.336909505,1.369791637,3.019714382,4.211176243,4.99572946,5.73242421,4.07670215,3.805066802,3.590180995,,
Rwanda,RWA,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,99,76,93,110,111,81,105,62,78,69,70,73,65,71,85,109,96,128,96,83,100,87.6155577,87.69581144,96.36526323,121.5635721,159.4098876,184.0481326,209.37016,289.3270491,244.9659457,298.6696433,321.9026362,289.7658648,284.0529523,280.5034918,256.6308703,265.2379188,294.1758953,299.8848059
Rwanda,RWA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,232.2370224,292.6092947,211.1880662,205.7814593,248.4928069,309.5973483,343.3003431,348.0358003,265.0269516,263.1040461,296.9804715,242.8178696,193.1095291,175.5617383,64.2623429,90.78758754,120.294148,129.7120107,118.6404345,137.5588465,100,185.1956151,139.845335,123.3483986,152.3491903,147.4979449,151.0027337,159.2968746,174.5517227,180.9987709,187.7967565,272.0784099,384.6863192,466.9490493,486.3776026,501.4347491,516.8177204,673.5697015,697.2867842
Rwanda,RWA,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99782872,47.99782872,47.99782872,47.99782872,47.99782872,47.99782872,47.99782872,6.143934048,14.3047992,2.940142312,2.940142312,4.840897311,38.80741702,8.761544756,6.219383605,5.098215832,7.062109953,4.741380594,3.033898985,34.04810956,7.621825979,5.463183289,11.28502924,4.566713951,7.897605049,14.70971025,,,
Rwanda,RWA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,56.89655172,46.06060606,67.88321168,84.61538462,88.0952381,60.90225564,78.94736842,39.74358974,48.75,40.82840237,40.22988506,81.11111111,69.14893617,80.68181818,90.42553191,110.1010101,92.30769231,130.6122449,110.3448276,93.25842697,100,90.2385053,91.55564775,92.33232168,105.5406623,129.785897,142.7917167,149.6892782,185.1356711,167.934633,196.2091101,184.8546709,169.7737792,170.5197906,170.17252,170.8116688,178.3161377,195.381959,191.7808337
Rwanda,RWA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41375587,17.58423344,19.07221285,16.62886371,16.67391246,31.79886621,33.61153962,36.19269385,34.52182434
Rwanda,RWA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.32428385,79.99401525,78.8722101,80.85752496,81.46973694,41.99798475,41.81903669,41.5681999,47.18281963
Rwanda,RWA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442235356.6,507215741.3,411976508.7,475459246.6,502734593.2,969265355.8,955452762.6,962597867.5,945371962.4
Rwanda,RWA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.261960281,2.42175131,2.055577042,2.51361133,1.856350604,24.03891473,21.97466338,19.71686963,15.37911381
Rwanda,RWA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,124.3074123,129.8405294,130.9502816,125.4906422,131.8007281,141.4998009,165.3056677,167.3564101,175.2213816,157.3942393,135.8960502,145.0580238,135.7168591,157.4515994,57.3601077,111.4860206,120.4566454,139.4358534,133.7836,118.5819415,100,131.7967984,116.3188826,121.4781879,133.0805274,201.8554738,257.05535,361.4421665,550.6245105,613.7040529,671.1974748,956.3897996,1078.604361,1079.518965,1158.385982,1117.031805,1163.882987,1109.466387,1213.950988
Rwanda,RWA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,37.93103448,29.7029703,21.5,21.28712871,24.66960352,24.78632479,21.10726644,14.06727829,15.16034985,19.26052299,15.28417819,14.58276847,14.91740062,14.33493959,13.54439486,12.90117311,14.11184806,17.61562781,27.55583346,24.11717451,25.51063408,14.93949019,12.41450308,18.86379593,17.42264762,18.14684579,21.06540889,29.03973618,20.30312489,23.07740755,30.86334576,31.19833279,31.75816631,26.91163654,32.43951786,27.84393886,23.37711646,20.31752718,24.80578201,26.0745056,27.96930526,40.25535544,53.63518637,46.13404749,44.25818964,34.4422351,34.11844787,34.79513373,31.82740772,27.38155414,31.13819112,29.89474809,30.80554571,31.06017606,
Rwanda,RWA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,,,,,5800000,10100000,20000000,20200000,22700000,23400000,28900000,32700000,34300000,33997000,58590000,95894000,105025000,112892000,177926000,194866000,243044000,256210000,276671000,270127000,277645000,298464000,357469000,378858000,396174000,332730000,288340000,306270000,288330000,274367921,237074950.1,284323458.2,322730967,325607699,277544350.7,269045379,289828761,278753209,252878087,261717760,310212607,374393825,567254988,628027762,1142030734,1113257252,1405860644,1509254984,1832971297,1990284752,1955430910,1853800408,1795042916,1782097741,
Rwanda,RWA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,,,,,29.31034483,30.69306931,35,29.7029703,23.34801762,18.8034188,23.183391,25.68807339,39.35860058,26.14348325,24.4120157,22.7084072,24.3370626,24.94773766,25.83883187,23.10510813,17.70132157,17.5102455,24.72611875,25.80526937,28.32141764,25.2740699,15.76836033,21.24806656,24.91531499,25.78366844,26.05257682,22.80340876,24.76676031,22.11751461,18.74200741,18.88840788,19.95364339,12.8018637,17.12144138,18.66850085,0,0.275921487,0.799879509,0.612073097,0.316920389,0.094311117,0.093506979,0.178123336,0.031819897,0.144616978,0.10029472,0.287925635,0.081734122,0.077974219,0.087027621,0.718427234,1.394096307,0.063341082,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,,,,,37.93103448,29.7029703,21.5,21.28712871,24.66960352,24.78632479,21.10726644,14.06727829,15.16034985,19.26052299,15.28417819,14.58276847,14.91740062,14.33493959,13.54439486,12.90117311,14.11184806,17.61562781,27.55583346,24.11717451,25.51063408,14.93949019,12.41450308,18.86379593,17.42264762,18.14684579,21.06540889,29.03973618,20.30312489,23.07740755,30.86334576,31.19833279,31.75816631,26.91163654,32.43951786,27.84393886,23.37711646,20.31752718,24.80578201,26.0745056,27.96930526,40.25535544,53.63518637,46.13404749,44.25818964,34.4422351,34.11844787,34.79513373,31.82740772,27.38155414,31.13819112,29.89474809,30.80554571,31.06017606,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,,,,,,,1,2.475247525,2.643171806,2.136752137,1.038062284,0.917431193,,0.56769715,0.810718553,0.521409056,0.485598667,0.457074018,0.583950631,0.565003644,0.389641382,0.754849537,,,,0.616489761,1.995697529,2.431781829,2.189189599,1.827307426,3.204550184,1.557449309,2.708701835,1.61470467,1.0806235,0.373771077,1.36595522,1.23471845,2.097181757,1.521047395,6.025930601,3.33313257,4.152698688,5.549194674,4.997107677,4.559106711,3.682851177,3.962021666,3.635636657,5.428660078,6.547769396,7.342823458,9.212241963,8.405389321,10.13666497,11.3623354,8.98919561,8.298705093,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,,,,,1.724137931,,0.5,0.495049505,0.440528634,0.427350427,0.692041522,3.975535168,5.539358601,6.51528076,6.702508961,6.398731933,7.353487265,7.952733586,6.905117858,9.170917451,8.716940143,5.759338043,0.095420192,0.053678455,,0.634582395,1.101074499,0.378769882,0.224648765,0.123223034,0.23236457,3.418552258,0.208094891,0.171896699,0.032015192,0.012714206,0.065262563,0.027610259,0.048362648,0.036903453,0.39294789,0.512880194,0.450422974,0.982840828,2.711748591,2.171444735,2.028847034,2.033957856,1.432530799,2.479996151,2.659354763,5.019937108,2.361385095,1.528019595,2.030960276,2.275769161,1.336252453,2.210975868,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,0.01470718,0.027308414,,,0.311802431,,0.16421541,0.318460855,0.036688654,,,,0.04958722,0.11777245,0.332314482,0.459394105,0.706278364,0.294790872,0.039181115,0.149134672,0.139921605,0.281176902,0.008898316,0.128301478,0.191826883,0.375327402,0.011447883,0.989087829,1.165433041,0.190239101,0.183085015,0.139224838,0.046030674,0.123284592,0.135303254,0.02763043,0.076789798,0.187015478,0.678432015,0.840939955,1.864708553,0.226760556,0.396571819,0.199836114,1.093185663,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,,,,,,,0.346020761,0.917431193,,1.19422302,0.134835296,0.208563622,0.29802428,0.167416646,0.120274721,0.074923281,0.064185909,0.254869053,0.023132168,0.078111407,,0.299868661,0.103785223,0.014253361,0.001009657,0.00300544,0.01734064,0.003265093,0.013872993,0.040092151,0.046398829,0.00116065,0.674183832,0.598296664,,2.373168208,1.25618796,0.836607409,0.761774586,1.223100794,0.453689492,0.377186777,0.319840643,1.080024708,0.223377614,1.338334331,2.624937341,1.016511733,3.225324046,2.777542457,3.53782722,4.299555101,4.419621687,4.946037525,
Rwanda,RWA,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,,,,0.495049505,0.440528634,,0.346020761,0.611620795,,1.494249493,4.261819423,4.48411788,5.040704594,6.069517769,6.438069759,6.913981916,9.277332499,9.368096483,7.122177604,7.011146609,9.101190369,8.670727458,6.055629999,4.383964441,4.309217667,5.86661858,4.331691753,4.355633918,5.729546006,1.719747345,1.252646434,0.964951704,2.259367491,4.655634549,3.15060765,2.23539535,13.32802441,6.839260817,6.127996373,5.527797579,5.839486079,4.357688859,4.427424444,7.425422381,9.537970455,9.664927474,19.08485163,12.52049296,14.33423614,16.7853863,19.66365388,21.91505883,23.41364099,23.67118494,
Rwanda,RWA,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,,,,,1.724137931,,1.5,3.465346535,3.524229075,2.564102564,2.422145329,6.422018349,5.539358601,9.786157602,11.93719065,11.61282249,13.17781481,14.95854445,14.04741297,16.8890417,18.76656079,16.17384177,7.240729964,7.142936471,9.101190369,10.27125549,9.3739597,7.541083995,7.183459793,8.526432843,8.080738018,9.374081693,8.809350397,3.686362469,2.692860856,1.361495953,4.493070584,6.708086804,5.671479457,6.177962289,21.99217869,12.68731403,11.68313172,13.46601889,14.14125668,11.51145775,10.58224789,14.63672986,14.85714595,18.98870783,31.10392861,26.57819727,29.97412719,31.36104622,35.5958669,40.24929031,38.35854685,40.22008908,
Rwanda,RWA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,,,,31.03448276,39.6039604,42,45.54455446,48.45814978,53.84615385,53.28719723,53.82262997,39.94169096,44.80983616,48.36661546,51.09600184,47.56772197,45.7587783,46.5693603,47.10467706,49.42026958,48.70028492,40.47731783,42.93461964,37.06675791,49.51518441,62.44317689,52.34705351,50.47857759,47.54305293,44.80127627,38.78277337,46.1207644,51.11871537,47.70178597,48.55176338,43.79511972,53.57841295,44.7675613,47.30959799,54.63070485,66.7192373,62.71120676,59.84740241,57.57251768,48.13887569,35.68905876,39.0510993,40.85284451,46.42444009,34.6773288,38.33874336,38.11673097,41.17942542,33.17891436,29.13753437,29.44181113,28.65639377,
Rwanda,RWA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,14000000,12000000,11000000,12000000,12000000,18000000,21000000,20000000,22000000,24000000,29000000,33000000,35000000,34000000,58000000,99000000,106000000,123000000,188000000,192000000,243000000,283000000,286000000,279000000,278000000,298000000,349000000,352000000,370000000,333000000,288000000,306000000,288000000,332000000,236000000,236000000,258000000,297000000,285000000,253000000,211000000,281000000,248000000,259000000,284000000,471000000,591000000,771000000,1174000000,1308000000,1431000000,2039000000,2300000000,2302000000,2470000000,2382000000,2481000000,2365000000,2588000000
Rwanda,RWA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,,,,3.448275862,,,0.495049505,0.440528634,0.427350427,0.346020761,0.305810398,,0.67064741,0.460829493,2.085636223,1.829088312,1.282641817,0.133763475,0.459289974,0.461644805,5.655907264,,,,1.8722526,6.561128378,3.430836883,3.062038397,0.706278364,1.182631615,4.107486858,1.151458398,1.353589631,1.356985253,1.301088675,1.606892402,1.475763232,2.167636184,1.931636224,24.52238927,18.5411627,20.16865028,19.59959347,22.04948363,11.38392173,8.986040154,10.86549738,10.79792569,10.29490864,8.211535296,12.39452028,12.03608335,10.50612274,9.352939655,7.811103416,7.74000698,8.185629084,
Rwanda,RWA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.754257068,2.475657731,2.787592983,2.589273313,,1.899567092,1.861826369,2.04301498,2.048285415,2.93583447,2.308565812,3.107447234,2.878878155,1.22915428,2.879259844,1.842581246,1.038287494,1.217831683,1.454218994,1.346473915,1.610486104,,
Rwanda,RWA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.14672605,63.46938873,55.90309633,57.37549017,,60.1746378,62.02927966,66.65228735,63.33790576,78.41171406,63.24633536,75.38285997,75.53391689,75.64087139,75.71197777,70.22987336,70.7053142,73.17434698,73.47601153,76.71477471,76.19396826,,
Rwanda,RWA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.164234317,2.594760314,2.522236616,2.916242227
Rwanda,RWA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.127915665,6.48882182,7.616730357,6.039672329,9.277597332,7.077842757,7.888770113,8.035839951,11.71725594,7.100103925,6.605413728,7.356586442,6.330452094,9.170221181,9.816262556,9.820548176,,
Rwanda,RWA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52238649,12.01602988,12.89596373,15.65568464,,14.26177398,16.18019204,15.54967073,14.84293262,2.204388422,2.860934945,2.943069811,3.281124389,8.074284489,4.481151825,8.405836559,7.159023684,5.923061698,4.049744575,1.878776287,1.448953925,,
Rwanda,RWA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88053007,18.58510216,25.30285621,20.65219814,,20.6929879,16.34057863,11.69287511,15.84012304,13.97703258,13.0932121,16.57245565,11.74083011,13.17567662,15.51353038,17.89554087,17.85915855,17.82240861,18.75374775,18.25331195,19.38433087,,
Rwanda,RWA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.505470737,3.187799844,2.847515623,3.671140212,,2.971032872,3.568172075,4.023802658,3.731502481,2.400021251,18.48258531,1.978057934,2.342983224,1.648198086,1.401807516,1.547300255,1.713643542,1.852656518,1.706949565,1.791908157,1.300309768,,
Rwanda,RWA,Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,174,165,137,130,126,133,133,156,160,169,174,90,94,88,94,99,104,98,87,89,100,97.09331665,95.78416362,104.3678546,115.1817408,122.8252771,128.8927235,139.8698441,156.2783916,145.8698193,152.2200693,174.1382215,170.6776312,166.5806364,164.8347758,150.2420017,148.7458859,150.5645131,156.3684963
Rwanda,RWA,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87,,,,,,,11.54,11.87,21.8,12.9,,22.55,22.86,,21.44,23.22,25.15,21,28.25,24.88,26.02,30.42,20.29,,
Rwanda,RWA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87,,,,,,,11.54,9.85,21.8,10,,15.37,14.22,,12.82,9.94,11.11,7.79,18.33,15.41,16.44,18.16,7.3,,
Rwanda,RWA,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28168,,,,,,,0,0,0,0.3576538,,0,0,,0.0259,0,0,0,0,0,0,0,0.9878982,,
Rwanda,RWA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.03,,,,,,,10.64,10.66,13.81,10.63,,13.91,13.91,,14.18,15.61,15.61,15.44,16.55,16.35,16.58,16.58,16.37,,
Rwanda,RWA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.94,,,,,,,15.86,14.13,22.52,13.06,,17.96,17.2,,14.58,13.71,13.91,11.63,14.11,14.58,14.98,14.76,14.61,,
Rwanda,RWA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.94909,,,,,,,46.18156,40.92527,63.55705,36.76681,,54.14248,52.64,,42.19114,37.12183,38.09405,33.1916,39.98406,42.70501,42.52349,41.60352,43.86268,,
Rwanda,RWA,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4,84.4,84.4,84.4,,84.5,84.5,,84.64,84.64,84.64,84.64,84.78,84.78,84.78,84.78,84.78,,
Rwanda,RWA,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,,
Rwanda,RWA,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.33,,,,,,,9.03,8.98,20.12,10.25,,19.12,18.06,,17.44,14.49,16.3,13.76,14.92,13.69,13.88,16.02,13.32,,
Rwanda,RWA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.33,,,,,,,9.03,7.64,20.12,8.33,,14.18,12.45,,12.91,7.45,8.03,6.82,9.41,8.7,8.9,9.75,7.33,,
Rwanda,RWA,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.234785,,,,,,,0,0,0,0.0395226,,0.0066702,0.0124797,,0.0112087,0,0,0.0332185,0.0125549,0.0125591,0,0,0.1436885,,
Rwanda,RWA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.71,,,,,,,9.91,9.9,19.13,9.88,,18.74,18.74,,18.66,12.61,12.61,12.49,12.86,12.81,12.76,12.81,12.74,,
Rwanda,RWA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.69,,,,,,,11.57,10.45,24.21,9.75,,19.48,19.73,,18.66,11.43,11.19,10.28,10.77,11.11,11.1,11.18,11.5,,
Rwanda,RWA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.60746,,,,,,,17.47512,15.2452,69.65427,13.08197,,55.90315,56.1213,,52.76294,36.08234,34.72424,31.96861,33.38355,34.70088,34.39386,34.78295,36.15921,,
Rwanda,RWA,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.52,89.52,89.52,89.52,,89.47,89.47,,89.37,89.37,89.37,89.37,89.22,89.22,89.22,89.22,89.22,,
Rwanda,RWA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,99.96,99.96,,99.98,99.98,99.98,99.98,100,100,100,100,100,,
Rwanda,RWA,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57,,,,,,,7.37,7.07,19.1,8.92,,17.67,16,,16.15,11.7,12.77,10.88,11.14,10.51,10.44,10.99,11.23,,
Rwanda,RWA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57,,,,,,,7.37,6.18,19.1,7.49,,13.67,11.69,,12.93,6.64,6.8,6.42,6.87,6.8,6.76,6.78,7.33,,
Rwanda,RWA,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1367414,,,,,,,0,0,0,0,,0.0076458,0,,0.0087378,0,0,0.0398704,0.0149091,0.0149091,0,0,0,,
Rwanda,RWA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.69,,,,,,,9.71,9.69,20.68,9.68,,20.17,20.17,,20.02,11.63,11.63,11.53,11.49,11.49,11.35,11.41,11.4,,
Rwanda,RWA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,,,,,,,11.04,9.99,24.4,9.4,,19.64,19.98,,19.25,11.1,10.76,10.06,10.25,10.57,10.5,10.62,11.05,,
Rwanda,RWA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.07836,,,,,,,13.39478,11.58258,70.50037,10.13952,,56.16637,56.65367,,54.55459,35.89079,34.02185,31.69699,32.14889,33.20744,32.88937,33.47052,34.84842,,
Rwanda,RWA,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.97,90.97,90.97,90.97,,90.89,90.89,,90.76,90.76,90.76,90.76,90.74,90.74,90.74,90.74,90.74,,
Rwanda,RWA,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,99.95,99.95,,99.97,99.97,99.97,99.97,100,100,100,100,100,,
Rwanda,RWA,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,71.44104152,78.69122995,95.58414714,96.53126326,104.6037525,106.3908277,124.2899758,107.2797501,109.5133635,93.132686,78.10117828,161.175582,144.3796374,178.9222721,61.02139117,113.818083,117.3598561,143.8927013,154.6881195,133.0100416,100,135.7424002,121.4385324,116.394256,115.5396041,164.3435933,199.4335623,258.413219,352.3356652,420.7203764,440.9388841,549.2130282,631.9541425,648.0458885,702.755821,743.4883668,782.4639855,736.8711023,776.3398746
